scan_layer,scan_ts,trigger,ticker_raw,ticker_normalized,scan_price,close_price,return_pct,band
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,DDPU,DPU,2.03,2.049999952316284,0.985219,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,FFGL,FGL,6.32,6.789999961853027,7.436708,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SSDA,SDA,0.47,0.6000000238418579,27.65958,20% to <30%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,TTNON,TNON,3.41,2.440000057220459,-28.445746,Below -20%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SSOUN,SOUN,6.53,6.480000019073486,-0.765696,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,BBTDR,BTDR,12.22,12.329999923706055,0.900163,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,RRXRX,RXRX,3.24,3.2149999141693115,-0.771608,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,LLCID,LCID,4.33,4.269999980926514,-1.385682,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,YYQ,YQ,4.04,4.570000171661377,13.118816,10% to <20%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,GGRAB,GRAB,3.0,3.0399999618530273,1.333332,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,NNOK,NOK,10.89,10.760000228881836,-1.193754,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,BBITO,BITO,10.56,10.510000228881836,-0.473483,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SSNXX,SSNXX,17.89,1.0,-94.410285,Below -20%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,VVVOS,VVOS,0.18,0.17020000517368317,-5.444442,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,TTSLL,TSLL,10.0,9.850000381469727,-1.499996,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,NNVD,NVD,3.8,3.809999942779541,0.263156,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,VVALE,VALE,15.36,15.4399995803833,0.520831,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,PPLUG,PLUG,2.17,2.1700000762939453,4e-06,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,NNU,NU,15.13,15.0,-0.85922,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,GGPRO,GPRO,1.39,1.4149999618530273,1.798558,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,TTSLG,TSLG,4.96,4.889999866485596,-1.411293,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,IITUB,ITUB,8.13,8.079999923706055,-0.615007,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,DDVLT,DVLT,0.2,0.20600000023841858,3.0,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,PPCG,PCG,14.34,14.1899995803833,-1.046028,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SSNDQ,SNDQ,11.35,11.399999618530273,0.440525,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,NNIO,NIO,3.68,3.700000047683716,0.54348,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,CCYPH,CYPH,2.67,2.450000047683716,-8.239699,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,EETHA,ETHA,18.78,18.579999923706055,-1.064963,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,PPATH,PATH,13.55,13.569999694824219,0.147599,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,LLASE,LASE,0.83,0.8011999726295471,-3.469883,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SSOFI,SOFI,17.43,17.329999923706055,-0.573724,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,CCIFR,CIFR,17.31,16.899999618530273,-2.368575,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,MMIMI,MIMI,0.93,0.9401999711990356,1.096771,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,AAAL,AAL,12.93,12.9399995803833,0.077336,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,MMARA,MARA,11.8,11.920000076293945,1.01695,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,GGPUS,GPUS,0.19,0.2013999968767166,5.999998,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,XXP,XP,19.1,19.040000915527344,-0.314131,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,OLB,OLB,0.3407,0.33500000834465027,-1.673024,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,MGN,MGN,0.3791,0.2757999897003174,-27.24875,Below -20%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,AGRZ,AGRZ,0.241,0.2506999969482422,4.024895,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,FAMI,FAMI,0.1312,0.12999999523162842,-0.914638,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,UFG,UFG,0.6822,0.7196000218391418,5.482266,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SUNE,SUNE,3.62,4.510000228881836,24.585642,20% to <30%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,IRD,IRD,5.675,5.730000019073486,0.969163,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,FTFT,FTFT,2.4209,2.0899999141693115,-13.668474,-20% to -10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,YMAT,YMAT,1.875,2.2699999809265137,21.066666,20% to <30%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,HPAI,HPAI,0.3289,0.29919999837875366,-9.030101,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,ZTG,ZTG,0.7493,0.765999972820282,2.228743,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,UUAC,UAC,9.98,9.960000038146973,-0.2004,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SSAC,SSAC,10.11,10.09000015258789,-0.197822,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,XXRMI,XRMI,17.3,17.308300018310547,0.047977,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,HHACQ,HACQ,10.07,10.079999923706055,0.099304,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SSFWL,SFWL,10.74,10.90999984741211,1.582866,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,RML,RML,11.26,11.600000381469727,3.019542,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,DPU,DPU,2.02,2.049999952316284,1.485146,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,FGL,FGL,6.2595,6.789999961853027,8.475117,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,UAC,UAC,9.98,9.960000038146973,-0.2004,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,ACCL,ACCL,2.8471,3.0999999046325684,8.882719,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SDA,SDA,0.4702,0.6000000238418579,27.605279,20% to <30%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SAC,SAC,10.11,10.109999656677246,-3e-06,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,XRMI,XRMI,17.28,17.308300018310547,0.163773,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,HACQ,HACQ,10.08,10.079999923706055,-1e-06,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SFWL,SFWL,10.52,10.90999984741211,3.707223,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,YQ,YQ,4.04,4.570000171661377,13.118816,10% to <20%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,GGRAG,GRAG,4.14,4.240499973297119,2.427536,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,RREGS,REGS,11.47,11.449999809265137,-0.17437,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,OOGSP,OGSP,9.98,9.949999809265137,-0.300603,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,KKJD,KJD,14.87,14.977499961853027,0.722932,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,FFCRS,FCRS,10.25,10.25,0.0,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,HHFSP,HFSP,12.86,13.300000190734863,3.421463,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SSCII,SCII,10.19,10.119999885559082,-0.686949,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,MMESH,MESH,10.1,10.098199844360352,-0.017823,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,AAVAZ,AVAZ,10.43,10.32040023803711,-1.050813,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,CCRUC,CRUC,11.27,11.70989990234375,3.903282,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,FFIAX,FFIAX,17.24,10.119999885559082,-41.299305,Below -20%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,PPDDL,PDDL,11.1,11.100600242614746,0.005408,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,DDSAC,DSAC,10.2,10.1899995803833,-0.098043,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,IIPFX,IPFX,10.06,10.0600004196167,4e-06,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,GRAG,GRAG,4.14,4.240499973297119,2.427536,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,REGS,REGS,11.48,11.449999809265137,-0.261326,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,OGSP,OGSP,9.97,9.949999809265137,-0.200604,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,KJD,KJD,14.8699,14.977499961853027,0.723609,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,FCRS,FCRS,10.24,10.25,0.097656,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,HFSP,HFSP,16.57,13.300000190734863,-19.734459,-20% to -10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SCII,SCII,10.12,10.119999885559082,-1e-06,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,MESH,MESH,10.1,10.098199844360352,-0.017823,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,TNON,TNON,3.4106,2.440000057220459,-28.458334,Below -20%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,AVAZ,AVAZ,10.25,10.32040023803711,0.686832,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,ODD,ODD,15.745,16.479999542236328,4.668146,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,CRUC,CRUC,11.36,11.70989990234375,3.080105,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,FIAX,FIAX,17.26,17.2450008392334,-0.086901,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,PDDL,PDDL,11.1,11.100600242614746,0.005408,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,DSAC,DSAC,10.2,10.1899995803833,-0.098043,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,PULM,PULM,1.6199,1.4800000190734863,-8.636334,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,IPFX,IPFX,10.059,10.0600004196167,0.009946,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,CCHRN,CHRN,18.87,18.18000030517578,-3.656596,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,BBAOS,BAOS,0.32,0.33559998869895935,4.874996,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,ZZCMD,ZCMD,0.87,0.8809000253677368,1.252876,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,MMRLN,MRLN,3.13,3.140000104904175,0.319492,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,FFGI,FGI,7.35,7.730000019073486,5.170068,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,WWYFI,WYFI,19.72,19.309999465942383,-2.07911,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,BBXBL,BXBL,4.3,4.360000133514404,1.395352,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,KKPTI,KPTI,1.68,1.690000057220459,0.595242,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,FFRMM,FRMM,4.76,4.619999885559082,-2.941179,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,AAKAN,AKAN,3.24,3.25,0.308642,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,PPLCE,PLCE,2.64,2.5399999618530273,-3.78788,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,HHQ,HQ,15.74,16.06999969482422,2.096567,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,HHWH,HWH,1.8,1.8600000143051147,3.333334,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,DDFSC,DFSC,1.53,1.5099999904632568,-1.30719,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,HHPK,HPK,8.3,8.210000038146973,-1.084337,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,LLENZ,LENZ,5.11,4.909999847412109,-3.913897,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,BBETR,BETR,13.57,13.460000038146973,-0.810611,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,GGRPN,GRPN,18.07,18.299999237060547,1.272824,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,PPROK,PROK,1.86,1.850000023841858,-0.537633,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SSVRA,SVRA,5.39,5.414999961853027,0.463821,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,VVELO,VELO,11.01,10.90999984741211,-0.908267,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SSHOE,SHOE,13.22,12.930000305175781,-2.193644,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,PPRME,PRME,3.35,3.4700000286102295,3.58209,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,BBRNX,BRNX,2.41,2.630000114440918,9.128635,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,JJACK,JACK,14.85,14.779999732971191,-0.471382,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,VVIVO,VIVO,4.17,4.150000095367432,-0.479614,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,OOFAL,OFAL,0.71,0.6873999834060669,-3.183101,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,XXRX,XRX,3.1,3.140000104904175,1.290326,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SSPRY,SPRY,5.3,5.230000019073486,-1.320754,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,IIEP,IEP,6.84,6.829999923706055,-0.1462,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SSERV,SERV,4.65,4.65500020980835,0.107531,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,BBOXL,BOXL,5.74,5.769999980926514,0.522648,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,WWKHS,WKHS,3.11,3.0799999237060547,-0.964633,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,AAI,AI,10.29,10.380000114440918,0.874637,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,CCAPR,CAPR,8.98,8.640000343322754,-3.786188,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,GRAB,GRAB,3.005,3.0399999618530273,1.164724,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,NOK,NOK,10.885,10.760000228881836,-1.148367,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,BITO,BITO,10.56,10.510000228881836,-0.473483,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SNXX,SNXX,17.885,17.850000381469727,-0.195693,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,VVOS,VVOS,0.1837,0.17020000517368317,-7.348936,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,TSLL,TSLL,9.995,9.850000381469727,-1.450722,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,NVD,NVD,3.79,3.809999942779541,0.527703,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,VALE,VALE,15.365,15.4399995803833,0.48812,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,PLUG,PLUG,2.1685,2.1700000762939453,0.069176,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,NU,NU,15.135,15.0,-0.891972,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,TSLG,TSLG,4.9792,4.889999866485596,-1.791455,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,ITUB,ITUB,8.1302,8.079999923706055,-0.617452,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,DVLT,DVLT,0.2025,0.20600000023841858,1.728395,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,PCG,PCG,14.345,14.1899995803833,-1.080519,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SNDQ,SNDQ,11.36,11.399999618530273,0.352109,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,NIO,NIO,3.6864,3.700000047683716,0.368925,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,CYPH,CYPH,2.66,2.450000047683716,-7.894735,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,ETHA,ETHA,18.7801,18.579999923706055,-1.06549,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,PATH,PATH,13.565,13.569999694824219,0.036857,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,SOFI,SOFI,17.445,17.329999923706055,-0.659215,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,CIFR,CIFR,17.285,16.899999618530273,-2.227367,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,MIMI,MIMI,0.9301,0.9401999711990356,1.085902,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,AAL,AAL,12.915,12.9399995803833,0.19357,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,MARA,MARA,11.795,11.920000076293945,1.059772,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,GPUS,GPUS,0.1922,0.2013999968767166,4.786679,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,XP,XP,19.125,19.040000915527344,-0.44444,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,GPRO,GPRO,1.3902,1.4149999618530273,1.783913,0% to <10%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,LASE,LASE,0.8241,0.8011999726295471,-2.778792,-10% to 0%
LOTTERY_RAW,2026-09-09T16:00:43.108772+00:00,scheduler,INDP,INDP,2.215,2.0799999237060547,-6.094812,-10% to 0%
PHARMA_SHOCK,2026-09-09T16:00:43.108772+00:00,scheduler,RZLT,RZLT,4.125,4.059999942779541,-1.575759,-10% to 0%
PHARMA_SHOCK,2026-09-09T16:00:43.108772+00:00,scheduler,ROIV,ROIV,41.84,41.810001373291016,-0.071698,-10% to 0%
PHARMA_SHOCK,2026-09-09T16:00:43.108772+00:00,scheduler,TYRA,TYRA,21.08,22.010000228881836,4.411766,0% to <10%
PHARMA_SHOCK,2026-09-09T16:00:43.108772+00:00,scheduler,PYXS,PYXS,3.76,3.380000114440918,-10.10638,-20% to -10%
PHARMA_SHOCK,2026-09-09T16:00:43.108772+00:00,scheduler,CRVS,CRVS,13.175,13.329999923706055,1.17647,0% to <10%
PHARMA_SHOCK,2026-09-09T16:00:43.108772+00:00,scheduler,CATX,CATX,3.0,2.990000009536743,-0.333333,-10% to 0%
PHARMA_SHOCK,2026-09-09T16:00:43.108772+00:00,scheduler,INBX,INBX,123.035,112.86000061035156,-8.270004,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,LDOS,LDOS,128.84,128.13999938964844,-0.54331,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,DELL,DELL,535.21,535.25,0.007474,0% to <10%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,ALMU,ALMU,13.115,13.300000190734863,1.4106,0% to <10%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,INBX,INBX,114.88,112.86000061035156,-1.758356,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,PLAY,PLAY,8.14,8.1899995803833,0.614245,0% to <10%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,CRML,CRML,6.976,7.070000171661377,1.34748,0% to <10%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,LOVE,LOVE,16.11,16.030000686645508,-0.496582,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,SHOE,SHOE,13.145,12.930000305175781,-1.635601,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,RH,RH,140.62,139.3699951171875,-0.888924,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,PATH,PATH,13.6401,13.569999694824219,-0.513928,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,RR,RR,1.685,1.6699999570846558,-0.89021,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,GOLD,GOLD,49.15,49.33000183105469,0.36623,0% to <10%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,SAIL,SAIL,17.9,17.579999923706055,-1.78771,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,MMED,MMED,22.64,22.760000228881836,0.530036,0% to <10%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,OXM,OXM,31.2,30.649999618530273,-1.762822,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,CPB,CPB,21.88,21.8799991607666,-4e-06,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,AI,AI,10.335,10.380000114440918,0.435415,0% to <10%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,CHPT,CHPT,8.995,8.949999809265137,-0.50028,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,BAH,BAH,72.83,72.19999694824219,-0.865032,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,FLWS,FLWS,3.485,3.490000009536743,0.143472,0% to <10%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,GIII,GIII,27.61,27.540000915527344,-0.253528,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,UPXI,UPXI,1.01,1.034999966621399,2.475244,0% to <10%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,ODD,ODD,16.67,16.479999542236328,-1.139775,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,BRNX,BRNX,2.52,2.630000114440918,4.365084,0% to <10%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,FCEL,FCEL,16.6087,16.56999969482422,-0.233012,-10% to 0%
CORE,2026-09-09T19:00:34.536029+00:00,scheduler,ASAN,ASAN,8.395,8.25,-1.727219,-10% to 0%
STRATEGY,2026-09-09T19:00:34.536029+00:00,scheduler,AAAPD,AAPD,11.0,11.039999961853027,0.363636,0% to <10%
STRATEGY,2026-09-09T19:00:34.536029+00:00,scheduler,AAPD,AAPD,10.98,11.039999961853027,0.546448,0% to <10%
STRATEGY,2026-09-09T19:00:34.536029+00:00,scheduler,AASO,ASO,50.28,51.150001525878906,1.730313,0% to <10%
STRATEGY,2026-09-09T19:00:34.536029+00:00,scheduler,ADBE,ADBE,255.81,254.86000061035156,-0.371369,-10% to 0%
STRATEGY,2026-09-09T19:00:34.536029+00:00,scheduler,AI,AI,10.335,10.380000114440918,0.435415,0% to <10%
STRATEGY,2026-09-09T19:00:34.536029+00:00,scheduler,ALMU,ALMU,13.115,13.300000190734863,1.4106,0% to <10%
STRATEGY,2026-09-09T19:00:34.536029+00:00,scheduler,ASAN,ASAN,8.395,8.25,-1.727219,-10% to 0%
STRATEGY,2026-09-09T19:00:34.536029+00:00,scheduler,ASO,ASO,50.28,51.150001525878906,1.730313,0% to <10%
